70846	Cer 17:1(4);(OH)2/0:0
70775	SM 17:1;O2
57817	SPB 18:0;1OH,3OH
70826	WE 14:0;13Me/0:0
70838	WE 16:0;15Me/0:0
57939	SPBP(1) 18:0;3OH
71466	NAE 18:1(9Z)
71464	NAE 16:0
71377	Cer 17:1(4);(OH)2/22:0
71375	Cer 17:1(4);(OH)2/21:0
71378	Cer 17:1(4);(OH)2/21:0;OH
71380	Cer 17:1(4);(OH)2/22:0;OH
71381	Cer 17:1(4);(OH)2/24:0
71385	Cer 17:1(4);(OH)2/26:0
71388	Cer 17:1(4);(OH)2/26:0;OH
70938	SM 17:1(4);OH/26:0
71384	Cer 17:1(4);(OH)2/24:0;OH
71386	Cer 17:1(4);(OH)2/25:0;OH
70903	SM 17:1(4);OH/21:0
70910	SM 17:1(4);OH/22:0
71379	Cer 17:1(4);(OH)2/23:0
16125	FOH 16:0
73534	FOH 18:2(9Z,12Z)
70845	Cer 17:0;(OH)2/0:0
71234	Cer 17:0;(OH)3/0:0
70776	SM 17:0;O3
70815	GlcCer 17:1;O2
71427	CoA 12:0;11Me
31488	Cer 18:0;(OH)2/0:0
16113	ST 27:1;O
2700	NAE 20:4(5Z,8Z,11Z,14Z)
32395	WE 20:4(5Z,8Z,11Z,14Z)/0:0
31998	Cer 18:0;(OH)3/0:0
50626	FAL 16:0;2OH
57379	CoA 16:0
64868	CoA 26:0
17600	FAL 16:0
65097	WE 16:0;2OH/0:0
64941	IPC 18:0;O2
64032	NAE 18:2(9Z,12Z)
30245	WE 18:2(9Z,12Z)/0:0
71467	NAE 20:5(5Z,8Z,11Z,14Z,17Z)
58562	WE 20:5(5Z,8Z,11Z,14Z,17Z)/0:0
71465	NAE 16:1(9Z)
32372	WE 16:1(9Z)/0:0
52639	Cer 18:1(4);(OH)2/0:0
31014	WE 24:0/0:0
65052	CoA 24:0
30823	WE 18:1(9Z)/0:0
57387	CoA 18:1(9Z)
57518	LPA 16:0/0:0
64839	PA 16:0/18:1(9Z)
57405	PGH2
57406	FA 20:2(5Z,13E);[8-12cy5:0;9OH;11oxo];15OH
57404	FA 20:2(5Z,13E);[8-12cy5:0;9OH,11OH];15OH
60119	SPBP 18:1;O2
57385	CoA 14:0
57394	CoA 18:0
61526	CoA 16:1(2E)
57380	CoA 20:0
71451	CoA 22:0;3oxo
71407	CoA 18:0;3oxo
65115	CoA 20:0;3oxo
57363	CoA 18:3(6Z,9Z,12Z)
71481	CoA 20:3(8Z,11Z,14Z);3oxo
52961	Cer 18:0;1OH,3OH/24:0
52962	Cer 18:0;1OH,3OH/26:0
57383	CoA 18:2(9Z,12Z)
71489	CoA 18:4(6Z,9Z,12Z,15Z)
71491	CoA 20:4(8Z,11Z,14Z,17Z);3oxo
133606	PI 18:0/20:4(5Z,8Z,11Z,14Z)
72999	PC 16:0/16:0
52392	MG 0:0/20:4(5Z,8Z,11Z,14Z)/0:0
46898	SE 27:1/18:1(9Z)
7896	WE 16:0/0:0
75927	WE 16:0;2OH/0:0
75928	WE 16:0;2OH/0:0
75973	SHexCer 18:1(4);OH/22:0
75974	SHexCer 18:1(4);OH/24:0
75186	GalCer(1) 18:1(4E);3OH/24:0
31013	WE 26:0/0:0
31002	WE 28:0/0:0
31004	WE 30:0/0:0
76024	WE 32:0/0:0
76027	WE 34:0/0:0
76028	WE 28:0;2OH/0:0
76030	WE 26:0;2OH/0:0
76044	WE 30:0;30OH/0:0
76045	WE 32:0;32OH/0:0
76197	WE 16:1(6Z)/0:0
65107	Cer 18:0;1OH,3OH,4OH/16:0
72959	Cer 18:1(4E);1OH,3OH/16:0
72961	Cer 18:1(4E);1OH,3OH/18:0
72998	LPC 16:0/0:0
73000	PC 16:0/18:0
70917	SM 17:1(4);OH/23:0
71382	Cer 17:1(4);(OH)2/30:0;OH
74178	Cer 17:0;(OH)2/22:0
67042	Cer 18:0;1OH,3OH/16:0
71034	FAL 14:0;13Me
17636	SM 18:1;O2
73203	EPC 18:1;O2
64496	LPC O-16:0/0:0
34115	MG O-16:0/0:0/0:0
72745	WE 16:1(2)/0:0
32154	FOH 18:0
73504	FOH 18:1(9Z)
74011	CoA 20:1(11Z);3oxo
65059	CoA 22:0
73977	CoA 24:0;3oxo
73980	CoA 26:0;3oxo
74069	CoA 20:1(11Z)
74070	CoA 22:1(13Z);3oxo
74068	CoA 22:1(13Z)
74071	CoA 24:1(15Z);3oxo
67021	Cer 18:0;1OH,3OH/22:0
67033	Cer 18:0;1OH,3OH/18:0
67027	Cer 18:0;1OH,3OH/20:0
67045	Cer 18:0;1OH,3OH/14:0
74100	Cer 18:0;1OH,3OH/18:1(9Z)
74118	CoA 24:0;2OH
74117	CoA 22:0;2OH
74116	CoA 18:0;2OH
74115	CoA 16:0;2OH
74128	CoA 24:1(15Z)
74130	Cer 18:0;1OH,3OH/24:1(15Z)
74134	CoA 26:1(17Z)
74132	Cer 18:0;1OH,3OH/26:1(17Z)
74146	CoA 24:0
74161	CoA 26:0
74215	CoA 24:0;2OH
74141	CoA 28:0
74228	CoA 30:0;3oxo
74296	CoA 18:1(11E)
65060	CoA 14:1(9Z)
74309	CoA 15:0
74310	CoA 15:1(9Z)
74307	CoA 17:0
74308	CoA 17:1(9Z)
72965	Cer 18:1(4E);1OH,3OH/24:0
74544	LPA 18:1(9Z)/0:0
74551	PA 18:1(9Z)/16:0
74552	PA 18:1(9Z)/18:0
74554	LPA 17:0/0:0
74556	PA 17:0/18:1(9Z)
74565	LPA 18:0/0:0
74560	PA 18:0/18:1(9Z)
74558	PA 18:1(9Z)/17:0
74579	PA 18:1(9Z)/14:0
74578	PA 18:1(9Z)/15:0
74583	LPA 20:0/0:0
74584	PA 20:0/18:1(9Z)
72683	LPA 14:0/0:0
74586	PA 14:0/18:1(9Z)
57375	CoA 12:0
72682	LPA 12:0/0:0
73001	PC 16:0/18:1(9Z)
74000	PC 16:0/16:1(9Z)
73998	PA 16:0/16:1(9Z)
73004	LPE 16:0/0:0
74617	LPS 18:1(9Z)/0:0
74667	PC 18:1(9Z)/16:0
74905	PS 18:1(9Z)/18:1(9Z)
73999	PE 16:0/16:1(9Z)
73007	PE 16:0/18:1(9Z)
74937	PA 18:1(9Z)/20:0
75018	PC 16:0/12:0
74966	LPC 12:0/0:0
75017	PC 12:0/16:0
73858	LPC 18:0/0:0
75034	PC 18:0/18:1(9Z)
72857	PA 16:0/18:0
72858	PA 16:0/14:0
75105	CoA 19:0
75104	PA 18:1(9Z)/19:0
75121	CoA 18:1(11Z)
75122	PA 18:1(9Z)/18:1(11Z)
75123	CoA 18:1(6Z)
75124	PA 18:1(9Z)/18:1(6Z)
72833	LPI 16:0/0:0
72836	PI 16:0/18:0
72837	PI 16:0/18:1(9Z)
75158	LPG 16:0/0:0
72839	PG 16:0/18:0
72841	PG 16:0/18:1(9Z)
72827	LPG 18:0/0:0
72845	PG 18:0/18:1(9Z)
64489	LPC 14:0/0:0
75062	PC 14:0/16:0
75216	LPC O-18:0/0:0
75219	PC 16:0/2:0
75220	PC 18:0/2:0
44811	PC O-16:0/2:0
72744	PC O-16:0/16:0
75290	PC O-18:0/16:0
74968	LPC 20:0/0:0
75294	PC 20:0/16:0
62620	CoA 6:0
75301	PC 16:0/6:0
57386	CoA 8:0
75302	PC 16:0/8:0
61430	CoA 10:0
75300	PC 16:0/10:0
75304	PC 16:0/14:0
18262	WE 12:0/0:0
57368	CoA 20:4(5Z,8Z,11Z,14Z)
73852	CoA 22:4(7Z,10Z,13Z,16Z);3oxo
73856	CoA 22:4(7Z,10Z,13Z,16Z)
73857	CoA 24:4(9Z,12Z,15Z,18Z);3oxo
73862	CoA 20:5(5Z,8Z,11Z,14Z,17Z)
73863	CoA 22:5(7Z,10Z,13Z,16Z,19Z);3oxo
73870	CoA 22:5(7Z,10Z,13Z,16Z,19Z)
73871	CoA 24:5(9Z,12Z,15Z,18Z,21Z);3oxo
74012	CoA 20:2(11Z,14Z);3oxo
74034	CoA 18:3(9Z,12Z,15Z)
74054	CoA 20:3(11Z,14Z,17Z);3oxo
74229	CoA 26:5(11Z,14Z,17Z,20Z,23Z)
74230	CoA 28:5(13Z,16Z,19Z,22Z,25Z);3oxo
74233	CoA 28:5(13Z,16Z,19Z,22Z,25Z)
74246	CoA 30:5(15Z,18Z,21Z,24Z,27Z);3oxo
74247	CoA 30:5(15Z,18Z,21Z,24Z,27Z)
74254	CoA 32:5(17Z,20Z,23Z,26Z,29Z);3oxo
74259	CoA 32:5(17Z,20Z,23Z,26Z,29Z)
74249	CoA 34:5(19Z,22Z,25Z,28Z,31Z);3oxo
74260	CoA 34:5(19Z,22Z,25Z,28Z,31Z)
74261	CoA 36:5(21Z,24Z,27Z,30Z,33Z);3oxo
74262	CoA 36:5(21Z,24Z,27Z,30Z,33Z)
74263	CoA 38:5(23Z,26Z,29Z,32Z,35Z);3oxo
74282	CoA 26:4(11Z,14Z,17Z,20Z)
74283	CoA 28:4(13Z,16Z,19Z,22Z);3oxo
74285	CoA 28:4(13Z,16Z,19Z,22Z)
74286	CoA 30:4(15Z,18Z,21Z,24Z);3oxo
74287	CoA 30:4(15Z,18Z,21Z,24Z)
74288	CoA 32:4(17Z,20Z,23Z,26Z);3oxo
74289	CoA 32:4(17Z,20Z,23Z,26Z)
74290	CoA 34:4(19Z,22Z,25Z,28Z);3oxo
74291	CoA 34:4(19Z,22Z,25Z,28Z)
74292	CoA 36:4(21Z,24Z,27Z,30Z);3oxo
74293	CoA 36:4(21Z,24Z,27Z,30Z)
74294	CoA 38:4(23Z,26Z,29Z,32Z);3oxo
74297	CoA 18:2(9Z,11E)
74298	CoA 22:6(4Z,7Z,10Z,13Z,16Z,19Z)
74304	CoA 24:6(6Z,9Z,12Z,15Z,18Z,21Z);3oxo
74306	CoA 26:6(8Z,11Z,14Z,17Z,20Z,23Z)
74311	CoA 28:6(10Z,13Z,16Z,19Z,22Z,25Z);3oxo
74312	CoA 28:6(10Z,13Z,16Z,19Z,22Z,25Z)
74313	CoA 30:6(12Z,15Z,18Z,21Z,24Z,27Z);3oxo
74315	CoA 30:6(12Z,15Z,18Z,21Z,24Z,27Z)
74316	CoA 32:6(14Z,17Z,20Z,23Z,26Z,29Z);3oxo
74317	CoA 32:6(14Z,17Z,20Z,23Z,26Z,29Z)
74318	CoA 34:6(16Z,19Z,22Z,25Z,28Z,31Z);3oxo
74319	CoA 34:6(16Z,19Z,22Z,25Z,28Z,31Z)
74320	CoA 36:6(18Z,21Z,24Z,27Z,30Z,33Z);3oxo
74328	CoA 20:3(11Z,14Z,17Z)
74329	CoA 22:3(13Z,16Z,19Z);3oxo
74265	CoA 20:4(8Z,11Z,14Z,17Z)
74334	CoA 22:4(10Z,13Z,16Z,19Z);3oxo
74424	CoA 22:4(10Z,13Z,16Z,19Z)
74427	CoA 24:4(12Z,15Z,18Z,21Z);3oxo
74546 | 82922	PA 18:1(9Z)/18:1(9Z)
74547	LPA 18:2(9Z,12Z)/0:0
74548	PA 18:2(9Z,12Z)/18:1(9Z)
74549	LPA 18:3(9Z,12Z,15Z)/0:0
74550	PA 18:3(9Z,12Z,15Z)/18:1(9Z)
74563	PA 18:1(9Z)/18:2(9Z,12Z)
74581	LPA 18:3(6Z,9Z,12Z)/0:0
74582	PA 18:3(6Z,9Z,12Z)/18:1(9Z)
73002	PC 16:0/18:2(9Z,12Z)
73003	PC 16:0/20:4(5Z,8Z,11Z,14Z)
72860	PA 16:0/18:2(9Z,12Z)
73009	PE 16:0/20:4(5Z,8Z,11Z,14Z)
74892	PS 18:1(9Z)/18:2(9Z,12Z)
74897	PS 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
74669	PC 18:1(9Z)/18:1(9Z)
74670	PC 18:1(9Z)/18:2(9Z,12Z)
74671	PC 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
72864	PA 16:0/20:4(5Z,8Z,11Z,14Z)
74928	PA 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
74938	LPA 20:4(5Z,8Z,11Z,14Z)/0:0
74941	PA 20:4(5Z,8Z,11Z,14Z)/18:1(9Z)
74963	PC 16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
73008	PE 16:0/18:2(9Z,12Z)
72859	PA 16:0/16:0
72835	PI 16:0/16:0
72838	PI 16:0/18:2(9Z,12Z)
72834	PI 16:0/20:4(5Z,8Z,11Z,14Z)
72829	PG 16:0/16:0
72840	PG 16:0/18:2(9Z,12Z)
71412	CoA 18:1(2E)
76374	CoA 18:0;3OH
76613	WE 16:0;3OH/0:0
76614	WE 18:0;3OH/0:0
76709	WE 20:0;3OH/0:0
30807	WE 14:0/0:0
25629	WE 18:0/0:0
23858	WE 22:0/0:0
76722	WE 22:0;2OH/0:0
32360	WE 20:0/0:0
76723	WE 24:0;2OH/0:0
76724	WE 18:0;2OH/0:0
76728	WE 26:0;2OH/0:0
76732	WE 20:0;2OH/0:0
76751	Cer 18:1(4);(OH)2/16:0;OH
76754	Cer 18:1(4);(OH)2/18:0;OH
76756	Cer 18:1(4);(OH)2/24:0;OH
76758	Cer 18:1(4);(OH)2/24:1(15);OH
72826	LPG 14:0/0:0
72830	PG 14:0/16:0
72831	PG 18:0/16:0
72828	LPG 18:1(9Z)/0:0
72832	PG 18:1(9Z)/16:0
76624	WE 20:4(5Z,8Z,11Z,14Z);20OH/0:0
25646	WE 8:0/0:0
27689	WE 10:0/0:0
32370	WE 14:1(9Z)/0:0
76639	WE 20:5(5Z,8Z,11Z,14Z,17Z);20OH/0:0
62613	CoA 16:0;3OH
57349	CoA 16:0;3oxo
77091	PA 18:0/20:4(5Z,8Z,11Z,14Z)
77126	PA 20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)
76368	CoA 22:5(4Z,7Z,10Z,13Z,16Z)
74084	CoA 24:5(6Z,9Z,12Z,15Z,18Z)
77242	CoA 26:5(8Z,11Z,14Z,17Z,20Z)
77244	CoA 28:5(10Z,13Z,16Z,19Z,22Z)
77247	CoA 30:5(12Z,15Z,18Z,21Z,24Z)
17950	LacCer 18:1;O2
57973	LTC4
76079	LPC 0:0/20:4(5Z,8Z,11Z,14Z)
72966	Cer 18:1(4E);1OH,3OH/22:0
16120	WE 5:0;5oxo/0:0
77447	TG 46:2
57674	CerP 18:1;O2
61406	CoA 10:1(2E)
57330	CoA 12:1(2E)
57461	FA 20:4(6Z,8E,10E,14Z);5OH,12OH
606564	FA 20:2(5Z,13E);[8-12cy5:0;11OH;9oxo];15OH
18390	GalCer 18:1;O2
71589	WE 20:3(8Z,11Z,14Z)/0:0
77224	WE 22:5(7Z,10Z,13Z,16Z,19Z)/0:0
32426	WE 20:1(11Z)/0:0
60955	WE 18:2(10E,12Z);9OOH/0:0
57446	WE 20:4(5Z,8Z,11Z,13E);15OOH/0:0
57466	WE 18:2(9Z,11E);13OOH/0:0
73110	Gal-GalNAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/18:0
18313	Hex3Cer 18:1;O2
77895	WE 18:2(10E,12Z);9OH/0:0
75230	WE 20:4(5Z,8Z,10E,14Z);12OOH/0:0
57444	WE 20:4(5Z,8Z,10E,14Z);12OOH/0:0
75322	WE 20:4(5Z,9E,11Z,14Z);8OOH/0:0
57447	WE 20:4(5Z,9E,11Z,14Z);8OOH/0:0
75326	WE 20:4(5Z,9E,11Z,14Z);8oxo/0:0
57450	WE 20:4(6E,8Z,11Z,14Z);5OOH/0:0
57463	LTA4
22801	GlcCer 18:1;O2
72957	Cer 18:1(4E);1OH,3OH/14:0
66996	Cer 20:0;1OH,3OH,4OH/26:0;2OH
78020	WE 27:0/0:0
77934	WE 20:4(5Z,9E,11Z,14Z);8OH/0:0
27938	Gal-GalNAc-Gal-Glc-Cer 18:1(4);OH/0:0
75956	SulfoGalCer 18:1;O2
77342	LPS 0:0/18:1(9Z)
60065	NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78445	Hex-Hex-Hex-HexNAc-NeuAc-NeuAc-Cer 18:1(4);OH/0:0
71502	GalNAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78542	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
62614	CoA 14:0;3OH
61405	CoA 14:1(2E)
62543	CoA 14:0;3oxo
62558	CoA 12:0;3OH
62615	CoA 12:0;3oxo
62617	CoA 8:0;3OH
62619	CoA 8:0;3oxo
62616	CoA 10:0;3OH
62548	CoA 10:0;3oxo
62075	CoA 6:0;3OH
62418	CoA 6:0;3oxo
57316	CoA 4:0;3OH
62242	CoA 8:1(2E)
62077	CoA 6:1(2E)
57371	CoA 4:0
78436	NeuAc-NeuAc-Gal-Glc-Cer 18:1(4);OH/0:0
78568	GM1b 18:1(4);OH/0:0
57312	CoA 4:0;2Me;3OH
78043	WE 20:3(5Z,8Z,11Z)/0:0
78705	WE 18:2(6Z,9Z)/0:0
78707	WE 20:2(8Z,11Z)/0:0
46979	Cer 18:1(4E);1OH,3OH/2:0
77016	WE 22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0
77220	WE 20:2(11Z,14Z)/0:0
32366	WE 17:0/0:0
78990	WE 17:1(10Z)/0:0
32387	WE 18:3(9Z,12Z,15Z)/0:0
32391	WE 18:3(6Z,9Z,12Z)/0:0
78050	WE 18:4/0:0
77223	WE 20:3(11Z,14Z,17Z)/0:0
77222	WE 18:4(6Z,9Z,12Z,15Z)/0:0
32393	WE 22:1(13Z)/0:0
77806	WE 22:2(13Z,16Z)/0:0
82903	WE 22:3(10Z,13Z,16Z)/0:0
77808	WE 22:3(13Z,16Z,19Z)/0:0
77225	WE 22:4(7Z,10Z,13Z,16Z)/0:0
79007	WE 23:0/0:0
32392	WE 24:1(15Z)/0:0
79010	FA 20:1(13E);[8-12cy5:0;9OH;11oxo];15OH
32429	WE 22:1(11Z)/0:0
